,Subj_Pred,Obj,Obj_true,PMID
119,approaches combining,[start] cardiovascular disease risk [end],"[start] effective stem cell strategies with islet transplantation , immunomodulatory drug regimens , and / or novel bioengineering techniques [end]",23572052
120,"""""""""""""""""""""""""""""""The discovery of """""""""""""""""""""""""""""""" metabolic memory"""""""""""""""""""""""""""""" underscores",[start] a timely snapshot of the political aspects of this environment as it applies to practice both in the united states,[start] the importance of excellent metabolic control [end],17616634
121,forth high - dimensionality data have allowed,[start] the role of these in [UNK] [UNK] [end],[start] for a more mechanistic approach in understanding the etiology of T1D [end],23912764
122,Recent studies agree,[start] the potential to be critical [end],"[start] that counterintuitively , the major genetic susceptibility factors are decreasing in frequency as the incidence of the condition increases [end]",26659804
123,Sixty - six of the persons were followed up,[start] [UNK] [end],[start] in 1990 [end],8281732
124,recipients underwent,[start] the effect of [UNK] on the [UNK] characteristics of [UNK] [end],[start] total body irradiation ( TBI ) and subsequent bone marrow cells During BMT procedure [end],18789598
125,the participants explained their difficulties in managing,[start] to provide the influence of partners beliefs on diabetes distress [end],[start] their disease [end],32168173
126,Predictive biosimulation research evaluating therapeutic strategies and to focus,[start] on [UNK] [UNK] [end],[start] experimental research on hypotheses likely to provide insight into its treatment [end],20491795
127,diabetes remains,[start] the leading cause of death in women [end],[start] an important medical problem that affects adults [end],31533907
128,The purpose of this article was,[start] to review the available information on the risk factors of colorectal cancer [end],[start] to review recent guideline recommendations on glucose monitoring while providing practical recommendations for the management of surgical patients with type 1 diabetes [end],28913745
129,genes involved,[start] in colorectal cancer [end],[start] in genetic susceptibility [end],12116172
130,even improvement in beta - cell mass is,[start] abbreviate [UNK] [end],[start] the goal of therapy Ultimately [end],16932263
131,the younger age at the higher levels of autoantibodies may suggest,[start] that the effect of [UNK] [UNK] [UNK] [UNK] [UNK] [UNK] [end],"[start] a stronger genetic susceptibility , associated with a more aggressive autoimmune process [end]",26062518
132,14 controls matched by age performing,[start] in the treatment options of [UNK] in the past year 2000 [end],[start] a block - design VSWM paradigm [end],30027655
133,Diabetic education are,[start] the potential for more effective treatment options [end],[start] critical in achieving this goal [end],8805027
134,higher levels of DA will be associated,[start] with increased risk of cardiovascular disease [end],[start] with higher CA [end],26771087
135,this Complications Trial era relating,[start] to [UNK] the disease [end],[start] to macrovascular complications [end],16898876
136,An improved knowledge of the pathogenic mechanisms of enterovirus infections should help,[start] the risk of microvascular complications such as disease [end],[start] to uncover preventive strategies for T1DM [end],20351698
137,research efforts have been,[start] as a promising area of the world not [end],"[start] rekindled ' in this area to address , using modern techniques , many unanswered questions recently [end]",19502978
138,the outcomes adjusted,[start] for use of [UNK] [end],[start] for age [end],30912245
139,This article presents,[start] the effect of [UNK] on the treatment of [UNK] [end],[start] the latest estimates of the economic impact of type [end],20723816
140,Executive functioning was measured,[start] by the patient s [UNK] [end],[start] using the Behavior Rating Inventory of Executive Functioning [end],20215458
141,The prevalence of fatigue is influenced is needed,[start] to prevent t1d [end],[start] to confirm these relationships as causal inference is unclear [end],29944065
142,Diapedesis relies,[start] on [UNK] [UNK] [end],[start] on a series of proteolytic events [end],20685342
143,any of a number of emerging technologies e.g. will impact,[start] the mortality rate [end],[start] the lives of those with recently diagnosed or established type 1 diabetes eventually [end],27959859
144,The objective of this study was,[start] to explore the indirect influence of partners beliefs on diabetes distress at follow up [end],[start] to investigate perceived health ( PHF ) of patients with type [end],15789936
145,this study examined,[start] the role of these in treatment strategies [end],[start] the humanistic burden of T1 DM in patients relative to those without the condition across a number of health outcomes including health work productivity loss [end],27812145
146,our present knowledge concerning,[start] the risk of microvascular complications such as disease [end],[start] the etiopathogenesis of human diabetes [end],9642624
147,the invigoration of regulatory T - cells can mediate,[start] the immune response [end],[start] long - term tolerance to beta - cell proteins in the pancreatic islets [end],19114721
148,controversy concerning,[start] the risk of gastric cancer [end],[start] a pathogenic versus protective role of Th17 cells in murine models of diabetes in the context of influence of gut microbiota [end],26843788
149,Type 1 diabetes is,[start] a major cause of morbidity with [UNK] [end],[start] an irreversible degenerative disease with severe complications such as neuropathy [end],28552218
150,lack of access to insulin contribute most,[start] to the development of t1d [end],[start] to the mortality of people with type 1 diabetes [end],30799818
151,56 subjects aged from 19 to 50 years divided,[start] by concurrent respirography [end],[start] into 2 groups [end],25294115
152,patients have [number of] type diabetes,[start] [UNK] [end],[start] 1 [end],17546438
153,an autoimmune disease characterised,[start] by the treatment of t2d [end],[start] by the destruction of pancreatic beta cells by autoreactive T cells [end],24582332
154,Participants were,[start] as a [UNK] of [UNK] [UNK] [UNK] [UNK] [UNK] [end],[start] 29 women with type 1 diabetes [end],25330352
155,The clinical nature of autoimmune diabetes poses,[start] the leading cause of death in women [end],[start] important therapeutic questions regarding conventional therapy for therapy [end],16478821
156,Areas covered,[start] a comprehensive outlook of its underlying merits as the clinical diagnostic clinical tools [end],[start] This review will cover the epidemiologic characteristics of the influence of geographical variation on the outcome [end],31081398
157,The purpose of this article was,[start] to review the available information on the risk factors of colorectal cancer [end],[start] to review recent guideline recommendations on therapeutic strategies while providing practical recommendations for the management of medical patients with type 1 diabetes [end],28913745
158,improved treatments prevent,[start] the most important [UNK] in the [UNK] of [UNK] cancer [end],[start] diabetes complications [end],12083947
159,several empirically supported,[start] interventions for renin angiotensin system [UNK] [end],"[start] eating disorder risk factors eg , and dietary restraint [end]",19323958
160,adolescents had been diagnosed,[start] with diabetes [end],[start] with type 1 diabetes to assess their SOC [end],26165784
161,none of the patients have achieved,[start] in the study [end],[start] normoglycemia in the absence of insulin injections [end],17176121
162,the severity of the disease vary,[start] as a disease [end],[start] from patient to patient [end],17412305
163,The presence of GAD in the absence of IAA was associated,[start] with the [UNK] of [UNK] [end],[start] with more severe clinical presentation [end],22558802
164,Many theories tried to explain,[start] the association between polypharmacy and all cause of morbidity and mortality [end],"[start] the epidemiological correlation between infections and diabetes , supported by information from animal studies [end]",19393195
165,EP will moderate,[start] higher levels of fi [end],[start] NDRE impact higher levels of FI [end],26771087
166,Diabetes causes,[start] more [UNK] than a [UNK] [end],[start] serious coping problems because of the need for continuous observation [end],32168173
167,socioeconomic status was,[start] due to their disease [end],[start] a statistically significant independent predictor of mortality [end],28489876
168,genetic and environmental factors leading,[start] to the disease [end],[start] to a humoral autoimmune response against beta cell specific components [end],11460579
169,this study examined,[start] the role of these in treatment strategies [end],[start] the economic burden of T1 DM in patients relative to those without the condition across a number of health outcomes including health work productivity loss [end],27812145
170,Multisystem therapy involving,[start] high blood pressure [end],[start] peer group [end],19700362
171,several gene level interventions are,[start] more effective in reducing the risk of t2d [end],[start] vectors [end],30372820
172,the most common problems are,[start] the same as [UNK] [end],[start] failure to administer insulin [end],12085460
173,Preliminary evidence indicates,[start] that a complex disease [UNK] with [UNK] [end],[start] that cyclosporin ( Sandimmune ) treatment can halt beta cell destruction in about 50 % of patients with newly diagnosed type [end],3554198
174,the autoreactive immune cells result,[start] as a significant risk factor for cardiovascular disease [end],[start] in an augmented immune response [end],30045024
175,This study aimed,[start] to provide the child with the skills necessary to manage diabetes over a lifetime [end],[start] to find the predictors of blood glucose control [end],23749254
176,1 Diabetes Mellitus ( T1DM ) in Europe to be,[start] a major public health problem [end],[start] on the rise [end],27812145
177,The fast increase in the incidence of childhood type 1 diabetes mellitus led,[start] to explore the indirect influence of partners beliefs on diabetes distress at follow up [end],[start] us to look for environmental causes [end],12116171
178,"Epidemiologic patterns of T1 D by geographic , and other factors in populations are presented",[start] to gain insight about the causes [end],[start] to gain insight about the risks [end],20723815
179,The adverse effects need,[start] to be associated with diabetes [end],[start] to be addressed appropriately [end],9047087
180,a large randomized clinical trial to evaluate,[start] the effect of [UNK] on how to identify controls time has been proven for certain risk of individuals [end],[start] its efficacy further in T1D [end],30159816
181,new protocols aimed,[start] a major worldwide public health problem [end],[start] at preventing the disease [end],10496000
182,certain interventions that require further detailed studies to ensure,[start] the influence of partners beliefs on diabetes distress [end],[start] their effectiveness [end],30372820
183,children aged,[start] a large cat [end],[start] under six years [end],22558802
184,peripubertal changes in body weight predispose,[start] [UNK] [end],[start] young women to develop unhealthy eating attitudes [end],10436248
185,glucose levels to rise,[start] to elucidate this entity by reviewing the decades [end],[start] above a diagnostic threshold [end],18446141
186,i ) YWD e p n d r e d a c a,[start] in ee [end],[start] in EE [end],26771087
187,the minimisation of hyperglycaemia reducing,[start] the risk of microvascular complications such as retinopathy in patients with type 2 diabetes mellitus [end],[start] the risk of microvascular complications [end],25529223
188,i.e. the autophagic pathway constitutes,[start] the clinical setting [end],[start] the principal regulated catabolic process [end],24582332
189,the patients ' contribution to health care economic burden to society is,[start] a heterogeneous disease [end],[start] disproportionately large because of the high rate of macrovascular complications [end],12762954
190,The good cardiorespiratory fitness ( expressed by Vo2max has,[start] to be [UNK] [end],[start] clinical and QoL benefits for paediatric patients with T1DM [end],23749254
191,Integrating these advances has led,[start] to the risk of microvascular complications such as retinopathy [end],[start] to the recognition that the balance between regulatory and effector T cells determines timing of disease activation [end],20432533
192,indi - cates type 1 diabetes occupy,[start] as a [UNK] [end],[start] different poles of the same spectrum [end],16478821
193,the owner decided,[start] [UNK] [UNK] [end],[start] to euthanize the animal [end],20446034
194,Autoimmune diseases occur,[start] in the [UNK] of [UNK] [end],[start] when the body 's natural defense system fails to differentiate its own cells from the foreign cells [end],32421967
195,Findings on admission included,[start] [UNK] [UNK] [UNK] [UNK] [UNK] [UNK] [UNK] [UNK] [UNK] [end],[start] a normal HbA1c level [end],21043053
196,young people are beginning to experience,[start] [UNK] [end],[start] effects of alcohol consumption [end],26264336
197,The 5 year survival probability of patients without comorbidities was,[start] as [UNK] in the [UNK] of [UNK] [end],[start] 74 % [end],21465326
198,Assessment of the complex combinations of the medical symptoms required,[start] the association of cardiovascular disease [end],[start] the interaction of psychological services [end],9729705
199,The prevalence rate will rise,[start] from the [UNK] of [UNK] [end],"[start] """"""""""""""""""""""""""""""when studies will excavate bottom layers of the """""""""""""""""""""""""""""""" celiac iceberg """""""""""""""""""""""""""""""" to detect potential celiac cases"""""""""""""""""""""""""""""" [end]",30045024
200,63 % showed,[start] a promising phase ventilation [end],[start] reduced LDL C [end],26840670
201,19 cross sectional met,[start] respectively 40 15 income in burkina faso [end],[start] the inclusion criteria Twelve cohort [end],28489876
202,"""""""""""""""""""""""""""""""the subgroup with """""""""""""""""""""""""""""""" poor """""""""""""""""""""""""""""""" metabolic control"""""""""""""""""""""""""""""" lost",[start] [UNK] [UNK] [UNK] [end],"[start] significantly more height """"""""""""""""""""""""""""""compared to patients with """""""""""""""""""""""""""""""" good """""""""""""""""""""""""""""""" metabolic control"""""""""""""""""""""""""""""" Among patients with a prepubertal onset [end]",9877034
203,investigators are using,[start] [UNK] [UNK] [UNK] [end],[start] new methods to identify autoantigens [end],31010879
204,environmental factors act together to precipitate,[start] the risk of microvascular complications [end],[start] the disease [end],16847277
205,new technologies are expanding,[start] the most common cancer in the western world [end],[start] our ability to understand microbial host interactions [end],31145129
206,11 - 13 yr r,[start] a famous composer [end],[start] 48.2 % [end],26771087
207,investigators are using,[start] [UNK] [UNK] [UNK] [end],[start] new methods to characterize immune responses toward these proteins [end],31010879
208,"the interplay between infection with enteroviruses , the immune system and host genes is discussed",[start] as a major risk factor for lung cancer [end],[start] In this Review [end],20351698
209,even mono - zygotic twins have a concordance rate of around 50 % underlining,[start] [UNK] [UNK] [UNK] [end],[start] other factors [end],24746688
210,not adults amplify,[start] [UNK] [end],[start] the rate of disease progression [end],12116172
211,the role of the primary - care provider is,[start] a key to the discovery of the disease s disease [end],[start] important in identifying patients at high risk of developing psychosocial disorders and referring them on to health specialists [end],19700362
212,congenital rubella induced,[start] [UNK] [UNK] [end],[start] diabetes [end],10433102
213,Researchers with diverse expertise shared,[start] [UNK] [UNK] [UNK] [end],[start] ideas [end],31010879
214,the major genetic susceptibility factors are decreasing,[start] in the pathology report to indicate the prognosis of the disease [end],[start] in frequency as the incidence of the condition increases [end],26659804
215,the pathogenic spectrum has [number of] type diabetes includes,[start] [UNK] [end],[start] 1 [end],16478821
216,Higher Vo2max were,[start] as a significant determinants of the age of [UNK] [end],[start] significant predictors of the HRQoL in the multiple regression analysis [end],23749254
217,Glucose management factors to directly account,[start] the risk of diabetes [end],[start] for the increased CVD risk in women with type 1 diabetes [end],31754811
218,i ) YWD e p n d r e e p c a,[start] in ee [end],[start] in EE [end],26771087
219,72 % showed,[start] a promising phase ventilation [end],[start] increased LDL - C with deteriorated HbA1c [end],26840670
220,epidemiological studies may accelerate,[start] the effect of [UNK] the disease [end],[start] the pathogenetic process [end],9822187
221,the review focused,[start] on the latest advances in clinical clinical prostate cancer research on the role of the role of the [UNK] in,[start] on the cognitive complications of their relation with the characteristics of comorbidities Then [end],28222533
222,AP systems are being tested,[start] in multicenter intervention trials currently [end],[start] in select populations such as pregnant T1D [end],30159816
223,Understanding of environmental factors has lead,[start] to the development of t1d [end],[start] to greater understanding of epidemiology of T1D [end],17180706
224,Next - generation DNA sequencing has been promoted,[start] for the development of [UNK] [end],[start] as a tool [end],30115719
225,This article will review,[start] the role of the in the pathogenesis of gastric cancer [end],[start] recent efforts to understand the causes of related efforts [end],26370697
226,Poisson regression was used,[start] to provide the association of cardiovascular disease [end],[start] to model mortality rates by age [end],23949580
227,Access to equipment for later families at an affordable price is,[start] critical to morbidity in africa [end],[start] critical to morbidity in Africa [end],30799818
